,content,individual,groups,religion/creed,race/ethnicity,politics
8590,dẫn độ tc tội phạm hoành tráng,0,0,0,1,0
8591,hoành tráng tội phạm tc dẫn độ,0,0,0,1,0
8592,dẫn độ tội phạm tc hoành tráng,0,0,0,1,0
8593,dẫn độ tội phạm tc,0,0,0,1,0
8594,dẫn độ tội phạm tc hoành tráng,0,0,0,1,0
8595,dẫn độ tội phạm tc hoành tráng,0,0,0,1,0
8596,dẫn độ tội phạm tc hoành tráng,0,0,0,1,0
8597,dẫn độ tc hoành tráng,0,0,0,1,0
8598,dẫn độ tội phạm tc hoành tráng,0,0,0,1,0
8599,dẫn độ tội phạm tc hoành tráng,0,0,0,1,0
8600,việt nam sea games,0,0,0,1,0
8601,việt nam vô địch sea games,0,0,0,1,0
8602,việt nam chiến thắng sea games,0,0,0,1,0
8603,việt nam quán quân sea games,0,0,0,1,0
8604,việt nam vô địch sea games,0,0,0,1,0
8605,việt nam sea games,0,0,0,1,0
8606,việt nam quán quân sea games,0,0,0,1,0
8607,việt nam vô địch sea games,0,0,0,1,0
8608,việt nam quán quân vô địch sea games,0,0,0,1,0
8609,việt nam quán quân vô địch sea games,0,0,0,1,0
8610,việt nam vô địch quán quân sea games,0,0,0,1,0
8611,việt nam vô địch quán quân sea games,0,0,0,1,0
8612,quán quân việt nam vô địch sea games,0,0,0,1,0
8613,quán quân việt nam vô địch sea games,0,0,0,1,0
8614,việt nam vô địch quán quân sea games,0,0,0,1,0
8615,quán quân việt nam vô địch sea games,0,0,0,1,0
8616,sea games vô địch việt nam,0,0,0,1,0
8617,vô địch việt nam sea games,0,0,0,1,0
8618,vô địch việt nam sea games,0,0,0,1,0
8619,việt nam sea games vô địch,0,0,0,1,0
8620,vô địch việt nam sea games,0,0,0,1,0
8621,sea games vô địch việt nam,0,0,0,1,0
8622,vô địch việt nam sea games,0,0,0,1,0
8623,sea games vô địch việt nam,0,0,0,1,0
8624,việt nam vô địch,0,0,0,1,0
8625,việt nam vô địch sea games,0,0,0,1,0
8626,việt nam vô địch sea games,0,0,0,1,0
8627,việt nam sea games,0,0,0,1,0
8628,việt nam vô địch sea games,0,0,0,1,0
8629,việt nam vô địch,0,0,0,1,0
8630,việt nam vô địch sea games,0,0,0,1,0
8631,việt nam vô địch sea games,0,0,0,1,0
8632,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8633,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8634,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8635,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8636,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8637,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8638,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8639,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8640,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8641,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8642,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8643,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8644,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8645,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8646,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8647,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8648,chúc mừng bóng đá ha ha ha việt nam,0,0,0,1,0
8649,chúc mừng việt nam bóng đá ha ha ha,0,0,0,1,0
8650,chúc mừng việt nam bóng đá ha ha ha,0,0,0,1,0
8651,chúc mừng việt nam bóng đá ha ha ha,0,0,0,1,0
8652,việt nam bóng đá chúc mừng ha ha ha,0,0,0,1,0
8653,chúc mừng bóng đá ha ha ha việt nam,0,0,0,1,0
8654,chúc mừng bóng đá ha ha ha việt nam,0,0,0,1,0
8655,bóng đá chúc mừng việt nam ha ha ha,0,0,0,1,0
8656,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8657,chúc mừng bóng đá việt nam,0,0,0,1,0
8658,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8659,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8660,chúc mừng bóng đá ha ha ha,0,0,0,1,0
8661,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8662,chúc mừng bóng đá ha ha ha,0,0,0,1,0
8663,chúc mừng bóng đá việt nam ha ha ha,0,0,0,1,0
8664,tưởng nhật bản khai hoá,0,0,0,2,0
8665,tưởng nhật bản truyền bá văn minh,0,0,0,2,0
8666,tưởng nihon văn minh,0,0,0,2,0
8667,tưởng nhật bản khai hoá,0,0,0,2,0
8668,tưởng nhật bản khai hoá,0,0,0,2,0
8669,tưởng nippon văn minh,0,0,0,2,0
8670,tưởng nippon văn minh,0,0,0,2,0
8671,tưởng nhật bản khai hoá,0,0,0,2,0
8672,tưởng nippon nhật bản văn minh,0,0,0,2,0
8673,tưởng nhật bản văn minh nippon,0,0,0,2,0
8674,nippon tưởng nhật bản văn minh,0,0,0,2,0
8675,nippon tưởng nhật bản văn minh,0,0,0,2,0
8676,khai hoá tưởng nhật bản văn minh,0,0,0,2,0
8677,tưởng nhật bản văn minh khai hoá,0,0,0,2,0
8678,tưởng nhật bản khai hoá văn minh,0,0,0,2,0
8679,tưởng khai hoá nhật bản văn minh,0,0,0,2,0
8680,nhật bản tưởng văn minh,0,0,0,2,0
8681,tưởng văn minh nhật bản,0,0,0,2,0
8682,tưởng văn minh nhật bản,0,0,0,2,0
8683,văn minh nhật bản tưởng,0,0,0,2,0
8684,nhật bản tưởng văn minh,0,0,0,2,0
8685,tưởng văn minh nhật bản,0,0,0,2,0
8686,tưởng văn minh nhật bản,0,0,0,2,0
8687,văn minh nhật bản tưởng,0,0,0,2,0
8688,tưởng văn minh,0,0,0,2,0
8689,tưởng nhật bản,0,0,0,2,0
8690,tưởng nhật bản văn minh,0,0,0,2,0
8691,tưởng nhật bản văn minh,0,0,0,2,0
8692,tưởng nhật bản văn minh,0,0,0,2,0
8693,tưởng nhật bản văn minh,0,0,0,2,0
8694,tưởng nhật bản văn minh,0,0,0,2,0
8695,tưởng nhật bản văn minh,0,0,0,2,0
8696,khổ gj corona . thăng trung tổng no oán hận,0,0,0,3,0
8697,khổ gj corona . thăng trung cộng gộp no oán hận,0,0,0,3,0
8698,khổ gj corona . thăng trung cộng trạng thái no nê oán hận,0,0,0,3,0
8699,khổ gj corona . thăng trung gộp no oán hận,0,0,0,3,0
8700,khổ gj corona . thăng trung cộng no thù oán,0,0,0,3,0
8701,khổ gj corona . thăng trung cộng trạng thái no nê oán hận,0,0,0,3,0
8702,khổ gj corona . thăng đoạn cộng no oán hận,0,0,0,3,0
8703,khổ gj corona . thăng trung cộng trạng thái no nê oán hận,0,0,0,3,0
8704,khổ gj corona . thăng trung cộng no oán hận,0,0,0,3,0
8705,khổ gj corona . hiện thăng trung cộng no oán hận,0,0,0,3,0
8706,khổ gj corona . thăng trung cộng khổ thơ no oán hận,0,0,0,3,0
8707,khổ gj corona . thăng trung cộng no oán hận,0,0,0,3,0
8708,khổ gj corona . khổ thơ thăng trung cộng no oán hận,0,0,0,3,0
8709,khổ gj corona . thăng trung cộng no oán hận,0,0,0,3,0
8710,khổ gj corona . thăng trung cộng no tổng oán hận,0,0,0,3,0
8711,khổ gj corona . thăng trung cộng no khổ thơ oán hận,0,0,0,3,0
8712,khổ gj corona no thăng trung cộng . oán hận,0,0,0,3,0
8713,khổ gj corona . thăng oán hận cộng no trung,0,0,0,3,0
8714,trung gj corona . thăng khổ cộng no oán hận,0,0,0,3,0
8715,khổ gj corona . thăng cộng no oán hận trung,0,0,0,3,0
8716,gj corona . khổ thăng trung cộng no oán hận,0,0,0,3,0
8717,trung khổ gj corona . thăng cộng no oán hận,0,0,0,3,0
8718,khổ corona . thăng trung cộng no gj oán hận,0,0,0,3,0
8719,khổ gj corona . thăng trung cộng no oán hận,0,0,0,3,0
8720,khổ gj corona . thăng trung cộng no oán hận,0,0,0,3,0
8721,khổ gj corona cộng no oán hận,0,0,0,3,0
8722,khổ gj corona . thăng trung cộng no oán hận,0,0,0,3,0
8723,khổ gj corona thăng trung cộng no oán hận,0,0,0,3,0
8724,khổ gj corona . thăng trung cộng no oán hận,0,0,0,3,0
8725,khổ corona . trung cộng no oán hận,0,0,0,3,0
8726,khổ gj corona . thăng trung cộng no oán hận,0,0,0,3,0
8727,khổ corona . trung cộng no oán hận,0,0,0,3,0
8728,đại mẽo,0,0,0,1,0
8729,đại mẽo,0,0,0,1,0
8730,đại mẽo,0,0,0,1,0
8731,phổ biến mẽo,0,0,0,1,0
8732,đại mẽo,0,0,0,1,0
8733,phổ biến mẽo,0,0,0,1,0
8734,đại mẽo,0,0,0,1,0
8735,phổ biến mẽo,0,0,0,1,0
8736,đứng dân chủ mẽo,0,0,0,1,0
8737,dân chủ đứng mẽo,0,0,0,1,0
8738,dân chủ đại mẽo,0,0,0,1,0
8739,dân chủ mẽo,0,0,0,1,0
8740,dân chủ đứng mẽo,0,0,0,1,0
8741,đại dân chủ mẽo,0,0,0,1,0
8742,dân chủ mẽo,0,0,0,1,0
8743,đứng dân chủ mẽo,0,0,0,1,0
8744,dân chủ mẽo,0,0,0,1,0
8745,dân chủ mẽo,0,0,0,1,0
8746,dân chủ mẽo,0,0,0,1,0
8747,mẽo dân chủ,0,0,0,1,0
8748,dân chủ mẽo,0,0,0,1,0
8749,dân chủ mẽo,0,0,0,1,0
8750,dân chủ mẽo,0,0,0,1,0
8751,dân chủ mẽo,0,0,0,1,0
8752,dân chủ mẽo,0,0,0,1,0
8753,mẽo,0,0,0,1,0
8754,dân chủ mẽo,0,0,0,1,0
8755,dân chủ mẽo,0,0,0,1,0
8756,dân chủ mẽo,0,0,0,1,0
8757,dân chủ mẽo,0,0,0,1,0
8758,dân chủ,0,0,0,1,0
8759,dân chủ mẽo,0,0,0,1,0
8760,chỉ óc chó giặc tàu,0,0,0,3,0
8761,chỉ óc chó giặc tàu,0,0,0,3,0
8762,chỉ óc chó giặc tàu,0,0,0,3,0
8763,chỉ óc chó giặc tàu,0,0,0,3,0
8764,chỉ óc chó giặc tàu,0,0,0,3,0
8765,chỉ óc chó giặc tàu,0,0,0,3,0
8766,chỉ óc chó giặc tàu,0,0,0,3,0
8767,chỉ óc chó giặc tàu,0,0,0,3,0
8768,chỉ óc chó sở hữu giặc tàu,0,0,0,3,0
8769,chỉ óc chó giặc tàu,0,0,0,3,0
8770,chỉ sở hữu óc chó giặc tàu,0,0,0,3,0
8771,chỉ óc chó giặc tàu,0,0,0,3,0
8772,chỉ óc chó giặc tàu,0,0,0,3,0
8773,chỉ óc chó giặc tàu,0,0,0,3,0
8774,sở hữu chỉ óc chó giặc tàu,0,0,0,3,0
8775,chỉ óc chó giặc tàu,0,0,0,3,0
8776,chỉ óc chó giặc tàu,0,0,0,3,0
8777,chỉ chó óc giặc tàu,0,0,0,3,0
8778,chỉ chó óc giặc tàu,0,0,0,3,0
8779,chỉ giặc chó óc tàu,0,0,0,3,0
8780,chỉ óc chó giặc tàu,0,0,0,3,0
8781,chó óc chỉ giặc tàu,0,0,0,3,0
8782,chỉ óc chó giặc tàu,0,0,0,3,0
8783,chỉ chó óc giặc tàu,0,0,0,3,0
8784,chỉ chó giặc tàu,0,0,0,3,0
8785,chỉ chó giặc tàu,0,0,0,3,0
8786,chỉ óc chó giặc tàu,0,0,0,3,0
8787,chỉ óc chó giặc tàu,0,0,0,3,0
8788,chỉ óc chó giặc tàu,0,0,0,3,0
8789,chỉ óc chó giặc tàu,0,0,0,3,0
8790,chỉ chó giặc tàu,0,0,0,3,0
8791,chỉ óc chó giặc tàu,0,0,0,3,0
8792,lê chánh huy vãi lồn nhật văn 5 🤣,0,0,0,1,0
8793,lê chánh huy vãi lồn nhật văn 🤣,0,0,0,1,0
8794,lê chánh huy vãi lồn nhật văn 🤣,0,0,0,1,0
8795,lê chánh huy vãi lồn nhật văn 5 🤣,0,0,0,1,0
8796,lê chánh huy vãi lồn nhật văn 🤣,0,0,0,1,0
8797,lê chánh huy vãi lồn nhật văn 🤣,0,0,0,1,0
8798,lê chánh huy vãi lồn nhật văn 5 🤣,0,0,0,1,0
8799,lê chánh huy vãi lồn nhật văn 🤣,0,0,0,1,0
8800,lê chánh huy vãi lồn nhật văn hung vậy 🤣,0,0,0,1,0
8801,lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8802,hung lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8803,lê chánh huy vãi lồn nhật văn hung vậy 🤣,0,0,0,1,0
8804,lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8805,lê chánh huy vãi lồn nhật văn hung vậy 🤣,0,0,0,1,0
8806,lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8807,lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8808,lê chánh huy vãi lồn nhật 🤣 vậy văn,0,0,0,1,0
8809,lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8810,văn vãi lồn nhật lê chánh huy vậy 🤣,0,0,0,1,0
8811,lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8812,lê chánh huy vãi lồn vậy văn nhật 🤣,0,0,0,1,0
8813,lê chánh huy vãi lồn nhật 🤣 vậy văn,0,0,0,1,0
8814,lê chánh huy 🤣 nhật văn vậy vãi lồn,0,0,0,1,0
8815,lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8816,lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8817,lê chánh huy vãi lồn văn vậy 🤣,0,0,0,1,0
8818,lê chánh huy vãi lồn nhật văn vậy,0,0,0,1,0
8819,lê chánh huy vãi lồn nhật vậy 🤣,0,0,0,1,0
8820,lê chánh huy nhật văn 🤣,0,0,0,1,0
8821,lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8822,lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8823,lê chánh huy vãi lồn nhật văn vậy 🤣,0,0,0,1,0
8824,cộng hoà xã hội chủ nghĩa việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8825,việt nam vững tóp đầu khinh giới,0,0,0,3,0
8826,việt nam dựa tóp đầu khinh giới,0,0,0,3,0
8827,việt nam đứng tóp mỡ đầu khinh giới,0,0,0,3,0
8828,việt nam đứng tóp đầu khinh hoàn cầu,0,0,0,3,0
8829,việt nam đứng tóp 1 khinh giới,0,0,0,3,0
8830,việt nam đứng tóp mỡ đầu khinh giới,0,0,0,3,0
8831,việt nam đứng tóp đầu tiên khinh giới,0,0,0,3,0
8832,việt nam đứng tóp đầu khinh đầu giới,0,0,0,3,0
8833,việt nam tóp mỡ đứng tóp đầu khinh giới,0,0,0,3,0
8834,việt nam đứng tóp đầu xứng khinh giới,0,0,0,3,0
8835,việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8836,xứng việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8837,việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8838,việt nam việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8839,việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8840,việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8841,việt nam đứng tóp khinh đầu giới,0,0,0,3,0
8842,việt nam khinh đứng tóp đầu giới,0,0,0,3,0
8843,việt nam đứng tóp khinh đầu giới,0,0,0,3,0
8844,việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8845,việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8846,đứng tóp đầu việt nam khinh giới,0,0,0,3,0
8847,việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8848,việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8849,việt nam tóp đầu khinh giới,0,0,0,3,0
8850,việt nam đứng đầu khinh giới,0,0,0,3,0
8851,việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8852,việt nam đứng tóp đầu khinh,0,0,0,3,0
8853,việt nam tóp đầu khinh giới,0,0,0,3,0
8854,việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8855,việt nam đứng tóp đầu khinh giới,0,0,0,3,0
8856,thiên đường sống !,0,0,0,2,0
8857,thiên đường sống !,0,0,0,2,0
8858,thiên đường sống !,0,0,0,2,0
8859,thiên đường sống !,0,0,0,2,0
8860,thiên đường sống !,0,0,0,2,0
8861,thiên đường sống !,0,0,0,2,0
8862,thiên đường sống !,0,0,0,2,0
8863,thiên đường sống !,0,0,0,2,0
8864,thiên đường sống !,0,0,0,2,0
8865,thiên đường sống !,0,0,0,2,0
8866,thiên đường sống !,0,0,0,2,0
8867,thiên đường sống !,0,0,0,2,0
8868,thiên đường sống !,0,0,0,2,0
8869,thiên đường sống !,0,0,0,2,0
8870,thiên đường sống !,0,0,0,2,0
8871,thiên đường sống !,0,0,0,2,0
8872,sống thiên đường !,0,0,0,2,0
8873,thiên đường ! sống,0,0,0,2,0
8874,thiên đường ! sống,0,0,0,2,0
8875,thiên đường ! sống,0,0,0,2,0
8876,thiên đường sống !,0,0,0,2,0
8877,sống thiên đường !,0,0,0,2,0
8878,thiên đường ! sống,0,0,0,2,0
8879,thiên đường sống !,0,0,0,2,0
8880,thiên đường sống !,0,0,0,2,0
8881,thiên đường sống !,0,0,0,2,0
8882,thiên đường sống !,0,0,0,2,0
8883,thiên đường sống !,0,0,0,2,0
8884,thiên đường sống !,0,0,0,2,0
8885,thiên đường sống !,0,0,0,2,0
8886,thiên đường sống !,0,0,0,2,0
8887,thiên đường sống !,0,0,0,2,0
8888,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm đi ,",0,0,0,3,0
8889,"thiệt @ @ việt nam mốt thành tổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8890,"thiệt @ @ việt nam mô đen thành ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8891,"thiệt @ @ việt nam mốt ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8892,"thiệt @ @ việt nam mô đen thành ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8893,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm đi ,",0,0,0,3,0
8894,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm bóc lịch , bảo vệ",0,0,0,3,0
8895,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm đi ,",0,0,0,3,0
8896,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ quyền , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8897,"thiệt @ công an @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8898,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8899,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8900,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8901,"thiệt @ @ việt nam mốt thành trốn ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8902,"thiệt @ @ việt nam mốt thành ngừng ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8903,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm đi tổ , bảo vệ",0,0,0,3,0
8904,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8905,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ trộm tha hồ , đi , bảo vệ",0,0,0,3,0
8906,"thiệt @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm đi , @ bảo vệ",0,0,0,3,0
8907,"thiệt @ @ việt nam mốt thành , trộm cướp giật đồ ổ tha hồ trộm đi , bảo vệ",0,0,0,3,0
8908,"thiệt @ @ việt nam mốt ổ trộm cướp giật đồ , tha hồ trộm đi , thành bảo vệ",0,0,0,3,0
8909,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ bảo vệ tha hồ trộm đi , ,",0,0,0,3,0
8910,"thiệt @ @ việt nam mốt thành bảo vệ ổ trộm cướp giật đồ , tha hồ trộm đi ,",0,0,0,3,0
8911,"@ @ việt nam mốt thành thiệt ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8912,"thiệt @ @ mốt ổ trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8913,"thiệt @ việt nam mốt thành ổ trộm cướp giật , trộm đi , bảo vệ",0,0,0,3,0
8914,"thiệt @ @ việt nam mốt thành ổ trộm cướp giật đồ tha hồ trộm , bảo vệ",0,0,0,3,0
8915,"@ @ việt nam mốt thành ổ trộm cướp giật đồ , tha hồ trộm đi bảo vệ",0,0,0,3,0
8916,"thiệt @ @ việt nam mốt trộm cướp giật đồ , tha hồ trộm đi , bảo vệ",0,0,0,3,0
8917,"thiệt @ @ việt nam mốt thành trộm cướp giật , tha hồ trộm đi , bảo vệ",0,0,0,3,0
