,content,individual,groups,religion/creed,race/ethnicity,politics
6091,bà người bề trên hả á ... toàn kiểu khuất mặt khuất mày ko ... trại tâm thần xuất trại ...,3,0,0,0,0
6092,đàn mặt dân xấu mô,3,3,0,0,0
6093,dương thành nguyên= ) ),0,0,0,0,0
6094,bốc chăn gái,1,1,0,0,0
6095,"hazardous “ cực kỳ nguy hiểm ” , thằng giáo toang nguyễn khắc ngọc đâu , vô sủa mấy câu tao coi",3,0,0,0,0
6096,lê minh nhất,1,0,0,0,0
6097,lmcs,0,0,0,3,3
6098,thuỳ trang : ) ) điên vậy mày,2,0,0,0,0
6099,đăng ninh ke me mày,3,0,0,0,0
6100,lữ văn thánh trẻ trâu,2,0,0,0,0
6101,: ) ) ) thầy sela,1,0,0,0,0
6102,"anh lóp du chu cờ mo , anh y sờ ...",1,1,0,0,0
6103,thề ác anh quang vãi lồn ... den vãi lồn,1,0,0,0,0
6104,đã suy đa xông pha hiến máu.giờ thấm,0,0,0,0,0
6105,cương đặng chó,3,0,0,0,0
6106,tự hào thầy ba gold : ) ),1,1,0,0,0
6107,đụ mẹ biểu việt nam nằm hạ thượng chặn lõ luôn .,0,0,0,2,0
6108,rambo ngã xe : ) ) ) ) . sang thái lan tấu hài,1,0,0,0,0
6109,kim ánh đùa tí . làm căng,1,0,0,0,0
6110,da thị,1,0,0,0,0
6111,bà tiền đâm điên mẹ,3,0,0,0,0
6112,khung ổn áp thầy,1,1,0,0,0
6113,lâu idol chúc thần tượng sức khoe đại dịch,1,1,0,0,0
6114,ba cát lạng,1,0,0,0,0
6115,dỗi vãi lồn,2,2,0,0,0
6116,mèo nhậu nhẹt mời cơm kìa,3,3,0,0,0
6117,xin video,0,0,0,0,0
6118,trend việt nam tụi tao,1,1,0,2,0
6119,bị đấm gãy mẹ,1,0,0,0,0
6120,2tr tóc địt mẹ 10h 6h tối,2,2,0,0,0
6121,đặc trưng đường hố !,0,0,0,0,0
6122,thằng già sống bẩn,3,0,0,0,0
6123,"khu đặc trị tàu , mẹ kệ nó . mấy kiến cò ..: ' (",2,0,0,2,0
6124,đem sơ xo thẩm quyền thp bốc phân,0,0,0,0,0
6125,tạo nghiệp nhiều vá để dành đình chồng con . và cả thân mình hưỡng tiền thì hết mà nghiệp suốt đời có mất tạo ngiep để răn hương,2,1,0,0,0
6126,"mịa , bao đời đéo dẹp được , thăng mấy dẹp đéo được , ngu vãi lồn",1,3,0,0,0
6127,ổg kia quang ngọc trinh vlll,2,2,0,0,0
6128,nguyễn nghĩa mi mô nứng,2,0,0,0,0
6129,đớp lắm lam gi chang beo nhu lợn,3,0,0,0,0
6130,"bắn mẹ lũ tham quan đi , lũ chó",0,3,0,0,0
6131,mở mồm chửi bắc kỳ mấy bắc,0,2,0,2,0
6132,em,1,1,0,0,0
6133,"đụ má , ức chế quá .",2,2,0,0,0
6134,nghe phát biểu nhảm cứt = ] ],3,3,0,0,0
6135,ban gai quoc dan dang thay minh nhe,1,1,0,0,0
6136,chỉ sợ cu ló,2,2,0,0,0
6137,về đi nam 🤧,1,0,0,0,0
6138,"chính sách việt cộng ngu dân trị , tài giỏi thông minh việt cộng tù rồi .",0,3,0,0,3
6139,chậm địt mẹ mày,3,0,0,0,0
6140,cang cang ghet tui tân hiệp phát,0,0,0,0,0
6141,"ông đấy admin ạ . nó cướp cắt cổ , đi . nó cướp bắt chế thương đi tù : ) ) nchung luật pháp buồn cười lắm .",1,0,0,0,1
6142,teen gif admin,1,1,0,0,0
6143,chuyên gia tâm lí giành chàng trai,1,1,0,0,0
6144,nghe chủ apple đẹp trai : ) ),1,1,0,0,0
6145,hải bảo rùi > > thà nghèo yên bình giàu bất ổn.tao buồn ỉa,3,0,0,0,0
6146,toàn trịnh kệ mẹ tụi,2,2,0,0,0
6147,các báo “ công ngủ ” ác hồ chỉa mặt ác hồ nè :,3,0,0,0,0
6148,35:01:00,0,0,0,0,0
6149,bảo tín đi du lịch ngứa ngứa biển sợ lắm xuất hiện,1,0,0,0,0
6150,bóng khùng bóng điên,3,3,0,0,0
6151,trung tốc độ : ) ) trung 6 vú,1,0,0,0,0
6152,vụ nhung mặt lồn đi tù khối đồng chí đi thay .,3,2,0,0,0
6153,trần vỹ mày đi học phân biệt đạo nhái khinh,2,0,0,0,0
6154,phim nhạt ... còn kristen bây nổi 1 phim đóng đc ...,2,0,0,0,0
6155,td nguyễn video đi xe hơi 600 mấy chục triệu 1 thành viên đa giàu chết mẹ,0,0,0,0,0
6156,cùng lỗ đẻ ngu nhậu,3,0,0,0,0
6157,park kee sài gòn : ) ),1,0,0,3,0
6158,con bóng dơ miệng mai mốt cứt nữa ... kkkk,3,0,0,0,0
6159,bts= .....,0,0,0,0,0
6160,"trung + đứa thiện lành việt + . gian manh , xảo trá , tàn bạo độc ác dân . thùng rỗng kêu to .",0,3,0,3,3
6161,"vờ cờ lờ !!! nat , nát",2,2,0,0,0
6162,vaidai,0,0,0,0,0
6163,ông già nuôi,1,1,0,0,0
6164,ca sĩ kicm đéo ca sĩ câm,2,0,0,0,0
6165,nguyễn thanh thuý chấp tuii,1,0,0,0,0
6166,lên eyyyyyyyy,1,0,0,0,0
6167,cực kì mã mẹ tụi mày thuyết phục 🤬,0,2,0,0,0
6168,ánh dương độ : v,1,0,0,0,0
6169,thầy lồn,2,0,0,0,0
6170,trơ trẽn vãi cả lồn,0,0,0,0,0
6171,cái quần tục,1,1,0,0,0
6172,nhìn mặt biến thái,3,0,0,0,0
6173,ghép chó,3,3,0,0,0
6174,cặc view ~,0,0,0,0,0
6175,con dien nang,3,0,0,0,0
6176,"địt mẹ luật việt nam sửa đi sửa rút kinh nghiệm . tốt cắt chức tử hình đéo quan chức , tụi tiền chạy án lắm",3,3,0,3,3
6177,"thằng chắc đầu mày toàn cứt á .! đúng là "" ngu có gia phả "" mà .!",3,3,0,0,0
6178,"xuất cai l , địt mẹ quần áo vn toàn nhập siêu trung quốc 70% xuất xuất cái lồn mẹ mày",3,3,0,2,0
6179,xem mấy thằng chim ngắn thượng đẳng cà khịa ta mấy hôm,0,0,0,3,0
6180,chúc mừg rọi béo căc hơi to !,2,0,0,0,0
6181,hiếu võ ộp cặc : ) ),3,3,0,0,0
6182,clm ...: ) ) ),2,2,0,0,0
6183,cái đầu buồi vậy ?,0,0,0,0,0
6184,cai mieng la cai ong cong vay,3,3,0,0,0
6185,nay toàn lễ trung thu đi địt : ) ) ),3,3,0,0,0
6186,nhà hoa bim bim xong bê lồn chạy tiếp ; ) ),2,0,0,0,0
6187,"ở chế độ khôn chết , ngu chết , im lặng nhẫn nhiên chết , chỉ lũ nịnh nọt la sống sung sướng",3,3,0,0,3
6188,vc,2,2,0,0,0
6189,giàu chia chác tụi bầu kiên ví dụ .,1,0,0,0,0
6190,tội nghiệp nghiệp chết đầu thai,3,0,0,0,0
6191,âm covid rồi . dương bệnh thần kinh . li nhầm mẹ chỗ,3,3,0,0,0
6192,nghiep,0,0,0,0,0
6193,lắm tiền chả nổi thức loài : ) ),0,0,0,0,0
6194,ngàn đại biểu qh 6 thông nổi luật biểu tình sờ sờ hiến pháp 2013 ! vung tiền trò mèo hù doạ nhân dân !,3,3,0,0,3
6195,lỗi tụi bây chết kệ tụi bây tụi tao kiểm tra cục cứt ( tao ),0,3,0,0,0
6196,"đinh nhật uy lò "" chuyện vui tuần "" vui !! đi phụ bếp đòi 29 tiếng gắt quá ! chỉ hù thông minh đáp ứng đòi 29 tiếng , phải công suốt qu",2,0,0,3,0
6197,quỳnhh hoa bị ngu t quốc tịch việt nam ngôn ngữ việt nam chữa trị việt nam cấm mày tiếng g ? ai chê việt nam nghèo nàn suy bụng ta bụng à ? lo bao đồng,3,0,0,2,0
6198,tộc trưởng không .. đợi lồn,2,0,0,0,0
6199,già xạo lồn phết tùng sói said : ) ),2,0,0,0,0
6200,ép cung,0,0,0,0,0
6201,gia cát tưởng tế công phiên bóng,3,2,0,0,0
6202,vl : ) ),2,2,0,0,0
6203,"phạm vũ nói dân trí . không ngậm mẹ mồm đi , tinh tướng . eu liên minh kinh tế . còn \ "" trời âu \ "" vị trí địa lý \ "" châu âu \ "" . đéo phân biệt \ "" kinh tế \ "" \ "" địa lý \ "" ? đúng thùng rỗng kêu to .",3,0,0,0,0
6204,chị minh hiếu . nhìn y phụ nữ thật . chứ giới .. em chị . alopduchucamo ..,1,0,0,0,0
6205,đỗ đức an tui đốt abe xíu .,1,0,0,0,0
6206,đường búa liềm tham nhũng,0,0,0,3,3
6207,"tôi bảo admin nhé , phim tình dục lên , vặn loa cỡ diễn viên rên não đi đôi co phản biện lũ tiến sĩ việt +",3,3,0,0,0
6208,đụ đĩ mẹ mày đừng nhai đi nhai k ? con trâu bò câu nhai mãi chả nghĩa cặc,3,3,0,0,0
6209,tươi hả thầy yêu,1,1,0,0,0
6210,giàu xài tiền giả,0,0,0,0,0
6211,chú trung đầu l tí đầu lân lồn 🤣,3,0,0,0,0
6212,yêu 🥰🥰,1,1,0,0,0
6213,cảm giác kiểu lồn đi : ) ) kêu,0,0,0,0,0
6214,chết toàn thành óc chó đua xe,0,3,0,0,0
6215,"không cộng đề , đáp án trc . đâu thôi ! đời ...",0,0,0,0,0
6216,long duy đào ; ( (,1,0,0,0,0
6217,"không lối thoát , tiến được , lùi xong",1,1,0,0,0
6218,phan linh đầu buồi ct ? mà sánh chán,2,0,0,0,0
6219,mỗi ho đờm hôm mệt,1,1,0,0,0
6220,người ta kiếm mày chửi thèm mày,3,0,0,0,0
6221,trao học bổng trò,1,0,0,0,0
6222,nhạt vãi lồn,3,3,0,0,0
6223,"nếu mỹ sống , đấy dân chủ hơn , bắn thoải mái , nổ tí bom vui cửa vui",0,1,0,2,0
6224,thằng vc lưu manh gian trá .... chức quyền độ lưu manh .... đm bọn vc ...!!,0,3,0,3,3
6225,"dàn táo chương trình táo quân vi hành mn , phát sóng 9h tối 23 tết vtv3 : ) )",1,1,0,0,0
6226,"thật phiền phức , toàn bọn rỗi lắm trò hành dân ??? không bọn dạng nâng ngành chả hệ luỵ dân ôm giấy tờ phụ chứng ?? gọn nhẹ phiền phức !",0,3,0,0,0
6227,"nếu mấy csgt đường "" bẩn áo "" . mấy xấu thù xong . có phát việt nam "" một đi trung đội "" nào ...",2,2,0,0,0
6228,lũ chó . pít động chạm tao chửi đấy ..,3,3,0,0,0
6229,.❤ đợi nãy á ... h cười xỉu,1,1,0,0,0
6230,link cười ỉa,1,1,0,0,0
6231,đánh chết mẹ thằng đi,3,0,0,0,0
6232,câu kkkk,1,1,0,0,0
6233,"đù dại ghê , bọn đấy phường xiên 1 cái , tiếng luôn , khám mấy thương , xiên thằng phường sum",3,3,0,0,0
6234,vchhhh : ( ( ( ( (,1,0,0,0,0
6235,đkm,2,3,0,0,0
6236,đm quản trị viên ngu vcl : ) ) chăcs tưởng nguy hiểm lắm đấy : ) ),3,0,0,0,0
6237,hi tụi bây bọn xộn lào,0,3,0,0,0
6238,hieu trung ưng vãi cặc,2,2,0,0,0
6239,"đm , thằng giám đốc ngu heo . nó kệ mẹ âm thầm đì . đây tố cáo đéo thằng mặt heo thiên hạ : ) ) ) )",3,0,0,0,0
6240,"nên mua à , điện thoại xài phết đấy",1,0,0,0,0
6241,bóng dơ,3,0,0,0,0
6242,"không biết từ nào mình màn chuyện chính trị nữa , chuyện gì đến thì kệ mẹ nó cứ làm việc mình đam mê",1,0,0,0,0
6243,trần thu huyền,0,1,0,0,0
6244,chờ cái lồn,2,2,0,0,0
6245,link = ) ),1,1,0,0,0
6246,trần minh hoài hình cánh hoa lồn cát hi hi,3,0,0,0,0
6247,hình đhcn tphcm !,1,1,0,0,0
6248,tất chữ tiền,1,1,0,0,0
6249,cuối trở lại . em tưởng biến mừng thiệt tình ( nội dung giải trí . không anti ghét ai ),1,1,0,0,0
6250,bả dòng : ) ) ),1,1,0,0,0
6251,cày nào top 3 rồi,0,1,0,0,0
6252,"cảm giác dân thời kì đô hộ vkl . sưu thuế ngập mồm . mà đô hộ khéo phát triển chả đéo gì , khổ",0,0,0,1,2
6253,bài comment đéo fan cứng 🤦‍♀️,0,0,0,0,0
6254,văn việt lồn,3,0,0,0,0
6255,ốc chó mới kêu cầm cờ việt nam diễn tập .,0,0,0,2,0
6256,xã hội chó mẹ vốn công,0,0,0,3,3
6257,"lâm quốc huy đại học , 3 coi chừng thầy nứng : ) )",3,3,0,0,0
6258,"lúc bé trọn thời gian mong trở thành lớn , sau xuân mong bé",1,0,0,0,0
6259,anh,1,1,0,0,0
6260,"họ chọc chút đòi bắt nhét l , tum tóc chùi chùi đầu bây chửi việt nam thực hiện hù",3,0,0,0,0
6261,cc,2,2,0,0,0
6262,nguyễn quốc an học trò lồn,3,3,0,0,0
6263,"hậu nhồi sọ kinh khủng lắm , thành bây cắn admin đấy = ) ) , nhồi may gia đình miền nam rặt vàng thoát hiểu . khi tổ chức mục đích thể liên kết lắm cộng hoà",1,0,0,2,2
6264,2020 kêu 2022 việt nam - 572 lê quang định . 5p45s . lão cỗ máy thời gian doremon,1,1,0,0,0
6265,"tàn bạo , hk cố",0,0,0,1,0
6266,toi ma cong tu kinh doanh cai gi thi chay san pham . that xau ho,1,0,0,0,0
6267,cho facebook danh hai trần dan di moi,1,1,0,0,0
6268,ghé facebook váy đồng giá 195k đi,0,0,0,0,0
6269,dep trai moi co nhieu dua yêu,1,1,0,0,0
6270,mấy đầu thằng não ??? vẫn cố trò ngu suy câu view ??? não cá vàng đéo youtuber : ) ) bệnh hoạn vãi cả lồn chửi bệnh : ) ),3,0,0,0,0
6271,ủa ? công an côn đồ 1 hả ?,3,3,0,0,0
6272,đản đản nứng lồn,3,0,0,0,0
6273,"thằng admin "" phản động "" giỏi "" xuyên tạc đường nối sách đãng lước , bôi nhọ hùng nực nượng vũ trang nhân dân "" . hết xe đò bưu điện , ném lựu đạn chợ rạp hát , pháo kích dân trường học khủng bố khủng mẹ hết , gọi "" đi nàm kách mệnh "" đúng .",2,2,0,2,0
6274,dân đánh trộm = > đi tù = > oan tử .,1,0,0,0,0
6275,còn công giáo hội phật giáo rồi.chắc cỏi niết bàn phải ???,3,0,0,0,0
6276,đỗ đức an tui đốt abe xíu .,1,0,0,0,0
6277,"rõ vệ sinh vòi xịt thành suy đồ công cộng đéo kỹ , lạ lùng vị đó .",0,1,0,0,0
6278,đúng ghê 🤣,1,1,0,0,0
6279,ad mày bố xạo,3,0,0,0,0
6280,ủng hộ độ,1,1,0,0,0
6281,giang giang trò hồi đẻ,1,0,0,0,0
6282,ai lớp du chu cà mo 🥰🥰,0,0,0,0,0
6283,"muốn công ty phá sản , nhân viên thất nghiệp nghỉ , đi kiếm tiền miệng",3,2,0,0,0
6284,mẹ mày giàu mẹ mày ... khinh ta,3,0,0,0,0
6285,vloz,0,0,0,0,0
6286,9 x 5 = 55 già,1,1,0,0,0
6287,tình nghĩa bền,0,0,0,0,0
6288,paula lưu dân bọn mày pbvm súc vật,3,0,0,0,0
6289,nguyễn đạt gu 🤣,1,0,0,0,0
6290,thôi xong 1 xxx lau chau nhảu,0,0,0,0,0
6291,đuma : ) ) ) ) ),0,0,0,0,0
6292,gửi mấy bò,3,3,0,0,0
6293,vl giả,0,0,0,0,0
6294,con trai trưởng phòng kế toán dân tộc hạnh fúck,0,0,0,0,0
6295,khoe buồi,2,0,0,0,0
6296,nói bậy tượng,1,1,0,0,0
6297,,1,0,0,0,0
6298,tặng jack 🤣 hú hú,1,0,0,0,0
6299,"phương chân cụ : \ "" chết cả đống còn hơn sống một mình \ """,1,0,0,0,0
6300,tự hào việt cộng ơi . xuất khẩu nổi nhục đi khắp giới .,0,0,0,3,3
6301,tử hình,3,0,0,0,0
6302,được ưiii !,1,1,0,0,0
6303,thằng bóng khùng chết đói,3,0,0,0,0
6304,minh hiếu cặc linh cá lóc lồn 2 đua bây loạn luan di kiếm đứa nuoi,2,0,0,0,0
6305,phục lồn mẹ mày,0,3,0,0,0
6306,thuong quá,1,1,0,0,0
6307,khanh huyen vuu ảnh công = ) ) ),1,0,0,0,0
6308,quân anh dơ kích,3,0,0,0,0
6309,cũg mày = ) ) đồn,1,0,0,0,0
6310,cái lồn mẹ toàn danh hài,2,2,0,0,0
6311,sao no van len,1,0,0,0,0
6312,chính phủ nhật vái đảng cộng sản việt nam 1 vái vãi đái : ) ) ),0,0,0,3,1
6313,căng thẳng vlll,2,2,0,0,0
6314,mày bố xạo băn mày bây,3,0,0,0,0
6315,trần dần tro sướng lỗ mồm . hắn việt nam . thì tro tín hà tây,3,0,0,0,0
6316,cay vãi c * * *,0,0,0,0,0
6317,chuẩn rồi . bọn lập trường định kiến . loại sống đéo gì . đúng sai ?,0,2,0,0,0
6318,nhìn mặt trần dần hài hhhh,1,0,0,0,0
6319,long duy đào tội,1,0,0,0,0
6320,nếu thực,1,0,0,0,0
6321,phạm văn lộc đĩ mẹ mày trạng thái liếm fame,2,0,0,0,0
6322,phạm giang,1,0,0,0,0
6323,non thầy,1,0,0,0,0
6324,chán thầy,1,0,0,0,0
6325,con ta án nó : rối phe cánh tả ( thủ đoạn đánh lạc hướng che mắt tình hình trị tg ) tuyên truyền gia đình ngốn đống tiền . mà nhiễm trung quốc ấn độ đéo bao ghé tới .,1,2,0,2,0
6326,khung,3,0,0,0,0
6327,"năm ngoái vườn rau lộc hưng . năm biên hoà . nếu dân việt nam đoàn kết , đồng dân hồng kông . cuối đất chôn thân . vì cuộc sống giao tầu cộng hạ cánh an toàn ngoài . người kế tiếp nhà .. bạn .",0,3,0,3,3
6328,rảnh giúp mẹ giúp cha . ở sống chậm mả mày ...,3,3,0,0,0
6329,"pha đánh ám ảnh lịch sử điện ảnh , thể lưu truyền thời đại , biểu tượng diễn viên học tập theo🤣🤣🤣🤣",1,1,0,0,0
6330,thế,0,0,0,0,0
6331,trời xấu quỉ miệng rộng . mở miệng dơ đái dạy . nhà khổ mẹ đeo vàng giả gì .,3,0,0,0,0
6332,mang tiếng fan cứng đăng đéo duyệt,2,2,0,0,0
6333,thôi chuẩn tiệm bánh tráng,1,0,0,0,0
6334,mình đánh vĩnh biệt lôn đi,0,0,0,0,0
6335,gai . nha phuong5 cay lay gai,1,0,0,0,0
6336,trần sinh đức suy đầu buồi,3,0,0,0,0
6337,điểm danh,1,1,0,0,0
6338,nghe kì kì á . con trai mẹ liệu mấy,1,1,0,0,0
6339,"nguyễn phước uh , tia cực tím lỗi mỹ , tàu nhé , lôi chửi nhà nhé , việt nam ngừng sx công nghiệp đói rã họng đéo bớt nóng , bớt cực tím",0,0,0,2,0
6340,trung quốc chắn xăm lược láng giềng . vì công xăm lược trung quốc hoàn tất rồi .,0,0,0,0,0
6341,cập nhật tình hình úc,1,1,0,0,0
6342,hóng mãi gala trần . rất ok !,1,0,0,0,0
6343,xám xíu,0,0,0,0,0
6344,mua bo lắm,1,0,0,0,0
6345,nhân dân muôn đời lũ súc sinh nghiệt súc mày,3,3,0,2,0
6346,bạn nữ âm đạo dãn rộng thâm đen,3,0,0,0,0
6347,gia lộc tran quang vui cà khịa : ) ) ) ) ) ),1,0,0,0,0
6348,"không dám to đâu , liên tưởng nhà hồi giáo xưng is . tụi chuyên đi khủng bố thưởng dân ấy ...: v",0,0,0,1,0
6349,hồ khang đmm . ý kiến mày lồn ý .,3,0,0,0,0
6350,"những thằng đạo lí , thường sống l ^ * *",0,3,0,0,0
6351,nhìn bê tha vãi lồn,0,0,0,0,0
6352,té thừng mặt heo à .: ) ),2,0,0,0,0
6353,nhàn lê nghiện giai điệu lạ vui tai cảm hẳn jack,1,0,0,0,0
6354,tạ thị ngọc duyên mày vậy đéo xớ,2,0,0,0,0
6355,: ) ) mày tưởng mày ngon chung ??? cơ mày ngon,1,0,0,0,0
6356,ông già tao bắt đầu bốc xạo đấy mày,3,2,0,0,0
6357,người ta giới đàn gái . còn lâm chi giọng vịt đực,3,0,0,0,0
6358,"giờ ngân sách thu địa phương thi chi tiêu địa phương đó . saigon nghèo đói , bọn mỹ "" nguỵ "" kềm kẹp , bóc lột năm , cuộc sống giải phóng , cứu đói , thu bao nhiêu xài nhiêu . không chi kệ saigon , chết !",0,0,0,3,3
6359,hoàng vũ tiền thằng đéo đẹp,2,0,0,0,0
6360,"vãi lồn , facebook 2009 2013 bắt đầu chạy quảng cáo live 10 xạo lồn",0,0,0,0,0
6361,tao đi sục cặc tiếp,2,0,0,0,0
6362,em xạo lồn,3,0,0,0,0
6363,@ binh vu ghi y chang thành,0,0,0,0,0
6364,clm thầy,3,0,0,0,0
6365,"nkyn đừng promote mấy quá , trẻ , phụ nữ , vẻ hay , bình đẳng , thực vậy . quản trị quốc gia tầm nhìn , phẩm chất vac năng lực , trẻ , phụ nữ , vô kiểu 1 biểu tượng rồi , đảng cuộc sống người , hồng chuyên . suy kĩ đi . giải độc cộng sảng khó , giải độc tư tưởng cánh tả hơn .",3,0,0,0,3
6366,đi,1,0,0,0,0
6367,"hà nội đổi thành thành phố mao trạch đông , đường biên giới việt nam rộng tây tạng . giải phóng đài loan nhiệm vụ hàng đầu nhân dân xhcn , đế quốc mỹ bọn sai cút biển đông biển nam hải . cùng thượng hải , bắc k",0,0,0,3,3
6368,địt mẹ mày óc cứt lắm ... đm chửi đéo chửi ... đm.tay não à ... đéo bố mẹ đi học à ... thua chó,3,0,0,0,0
6369,6:27,0,0,0,0,0
6370,púck tấu hài,1,0,0,0,0
6371,chuyen gia vu tru thi phai doan truoc duoc dich tán nuoc my chu ? sao lai phai mua gao du phong . chung to chuen gia vu tru óc dac .,3,0,0,0,0
6372,thay tào lao lồn,3,0,0,0,0
6373,cả việt nam chửi mặt bọn nó .,2,3,0,1,0
6374,nhờn,1,1,0,0,0
6375,"đi văng má , google đi văng gỗ đi",1,1,0,0,0
6376,trung leesin,1,0,0,0,0
6377,cộng đồng mạng,2,2,0,0,0
6378,cái mẩu giáo đánh,1,1,0,0,0
6379,cho tù ly mẹ đi,1,0,0,0,0
6380,đéo ngu 1 lũ tham quan,0,3,0,0,3
6381,vàng ngọc lồn đừng xạo lồn đĩ dạy,3,0,0,0,0
6382,cat bu chan,2,2,0,0,0
6383,đất thối nát,2,0,0,3,0
6384,ghét mấy . sao link hẳn ta đọc . đưa kêu co muon cung giám .,1,1,0,0,0
6385,cc : ) ),2,2,0,0,0
6386,quên bắt ad .. mình vi phạm chấp thôi .. khi,1,1,0,0,0
6387,lên đi,1,0,0,0,0
6388,cmt não : ' (,3,3,0,0,0
6389,thầy,1,0,0,0,0
6390,lo phụ mẹ giúp cực kì thuyết phục mả mày,0,3,0,0,0
6391,suti hồng cẩn thận nè,1,0,0,0,0
6392,lương 7-8 tr chẳng cơm ạ . ăn tôm hùm sâu,1,0,0,0,0
6393,bèo khùng,3,3,0,0,0
6394,bị lập nè rọi béo rọi béo đi gái nè . bao ngon,2,0,0,0,0
6395,"đã tiền đi du lịch dịch đi đi , dịch đéo",2,2,0,0,0
6396,nhung nhung cầu giấy,1,0,0,0,0
6397,mày xấu quỷ,3,0,0,0,0
6398,"chẳng ghen tị tiền ! hèn mẹ \ "" sang \ "" tý chê ! người ta sai mồm !",2,2,0,0,0
6399,sao chủ tịch ngu,3,0,0,0,0
6400,: ' ( vãi nồi !,0,0,0,0,0
6401,dlv ? cháu ngoan ? đảng viên ? bơi cãi !,0,2,0,0,0
6402,địt mẹ dơ,3,0,0,0,0
6403,"cách ly tranh thủ chút scandal câu like , đánh bóng tuổi , xuất viện đăng đàn lỗi ! sợ tiệp",2,0,0,0,0
6404,cô cảnh sân bây inchen hq sân bây quatar thành khai báo 1 tuần hq thành ổ dịch khai báo thì vô thức chừa độ hi vọng share thông né,1,0,0,0,0
6405,"việt tân ccc , đéo gì , mày đéo sủa nhăng sủa cuội tao",3,0,0,0,2
6406,bóng già ckx xỉu,3,3,0,0,0
6407,lý thành công nứng,2,0,0,0,0
6408,vl cà khịa căng,2,2,0,0,0
6409,thầy 3 + sena + petlan bố già kalista thua mấy,1,0,0,0,0
